row_id,input_url,content_type,text_raw,text_norm,sentiment_label,sentiment_confidence,watch_intent_label,watch_intent_confidence,confusion_flag,theme_id,theme_label,theme_human_label,theme_description,theme_confidence,is_canonical,canonical_id,label_source
r753,https://www.instagram.com/reel/DXCkrD_iM2x/,comment,Perfect,perfect,pos,0.3516,low,0.3545,0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9363,1,c394,model
r755,https://www.instagram.com/reel/DXCXcYrjGNc/,comment,This isnt Pilot Season. This is AI,this isnt pilot season. this is ai,neu,0.3659,high,0.3420,0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9417,1,c395,model
r756,https://www.instagram.com/reel/DXCXcYrjGNc/,reply,@indistinct_radio_chatter This is not AI,this is not ai,neu,0.3601,low,0.3642,0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9344,1,c396,model
r758,https://www.instagram.com/reel/DW7paYcD-RJ/,comment,Average woman interaction on this app.,average woman interaction on this app.,neu,0.3664,med,0.3443,0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8633,1,c397,model
r759,https://www.instagram.com/reel/DW7paYcD-RJ/,comment,,,,,,,,,,,,,0,,
r761,https://www.instagram.com/reel/DW3TZpmiO1v/,comment,I learned the hard way that they have to actually bump into you or else they won't even reply,i learned the hard way that they have to actually bump into you or else they won't even reply,neu,0.3555,low,0.3599,0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8776,1,c398,model
r762,https://www.instagram.com/reel/DW3TZpmiO1v/,reply,@jharkan ??????????,??????????,neu,0.3787,med,0.3490,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9324,0,c50,model
r763,https://www.instagram.com/reel/DW3TZpmiO1v/,comment,Gosh I should hv those,gosh i should hv those,neu,0.3542,med,0.3482,0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8962,1,c399,model
r764,https://www.instagram.com/reel/DW3TZpmiO1v/,reply,??,??,neu,0.3826,low,0.3469,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm
r766,https://www.instagram.com/reel/DXDnNg_j1e5/,comment,Bottom 3 things that didn't not happen.,bottom 3 things that didn't not happen.,neu,0.3574,low,0.3864,0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8382,1,c400,model
r768,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Ts is not matpat,ts is not matpat,neu,0.3462,low,0.3539,0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8261,1,c401,model
r769,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Woah that dude looks 17!,woah that dude looks 17!,neu,0.3435,med,0.3482,0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8886,1,c402,model
r770,https://www.instagram.com/reel/DW6-wJvStCW/,reply,,,,,,,,,,,,,0,,
r771,https://www.instagram.com/reel/DW6-wJvStCW/,comment,,,,,,,,,,,,,0,,
r772,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Bro what kinda shi is he making now ????,bro what kinda shi is he making now ????,neu,0.3567,high,0.3346,1,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9039,1,c403,model
r773,https://www.instagram.com/reel/DW6-wJvStCW/,comment,,,,,,,,,,,,,0,,
r774,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Thats not him ??,thats not him ??,neu,0.3635,low,0.3411,1,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9184,1,c404,model
r776,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,What’s the movie ?,what’s the movie ?,neu,0.3797,high,0.3900,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9572,1,c405,model
r777,https://www.instagram.com/reel/DW9ebHtPnBL/,reply,Killer service,killer service,neu,0.3486,low,0.3455,0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8936,0,c335,model
r778,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,Part 2,part 2,neu,0.3635,low,0.3462,0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9085,1,c406,model
r779,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,Movie name?,movie name?,neu,0.3731,high,0.3830,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9590,0,c31,llm
r780,https://www.instagram.com/reel/DW9ebHtPnBL/,reply,@carmengmb____ killer service,killer service,neu,0.3486,low,0.3455,0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8936,0,c335,model
r781,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,Where can I watch it,where can i watch it,neu,0.3740,high,0.4251,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9089,1,c407,model
r783,https://www.instagram.com/reel/DXCXstvDCrW/,comment,70 in a 55 is normal,70 in a 55 is normal,neu,0.3607,med,0.3430,0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8034,1,c408,model
r784,https://www.instagram.com/reel/DXCXstvDCrW/,comment,Daughter is and L like her mom,daughter is and l like her mom,pos,0.3498,med,0.3467,0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8457,1,c409,model
r786,https://www.instagram.com/reel/DXCv8TMDOCG/,comment,,,,,,,,,,,,,0,,
r788,https://www.instagram.com/reel/DXCqxVLkZcx/,comment,"What tf its this shit, Facebook its not here man","what tf its this shit, facebook its not here man",neu,0.3493,high,0.3415,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8897,1,c410,model
r790,https://www.instagram.com/reel/DW6Y_KWPzFW/,comment,,,,,,,,,,,,,0,,
r792,https://www.instagram.com/reel/DXBqnOTjH_t/,comment,Movie name,movie name,neu,0.3595,high,0.3798,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9475,0,c90,model
r793,https://www.instagram.com/reel/DXBqnOTjH_t/,reply,it's viral micro dramas,it's viral micro dramas,neu,0.3410,high,0.3649,0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8620,1,c411,model
r794,https://www.instagram.com/reel/DXBqnOTjH_t/,reply,@popci_nema Funny name,funny name,neu,0.3412,low,0.3353,1,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8858,1,c412,model
r796,https://www.instagram.com/reel/DXDougNoQU5/,comment,context anyone?,context anyone?,neu,0.3861,med,0.3430,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9009,1,c413,model
r797,https://www.instagram.com/reel/DXDougNoQU5/,reply,@morgann.mock it's viral micro dramas,.mock it's viral micro dramas,neu,0.3437,high,0.3590,0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8673,1,c414,model
r798,https://www.instagram.com/reel/DXDougNoQU5/,reply,@morgann.mock she is already dead,.mock she is already dead,neg,0.3407,low,0.3566,0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8673,1,c415,model
r799,https://www.instagram.com/reel/DXDougNoQU5/,comment,Movie name?,movie name?,neu,0.3731,high,0.3830,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9590,0,c31,llm
r800,https://www.instagram.com/reel/DXDougNoQU5/,reply,@dbo360 it's viral micro dramas,it's viral micro dramas,neu,0.3410,high,0.3649,0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8620,0,c411,model
r801,https://www.instagram.com/reel/DXDougNoQU5/,comment,Movie,movie,neu,0.3460,high,0.3659,0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9304,1,c416,model
r802,https://www.instagram.com/reel/DXDougNoQU5/,reply,@mama_tirkiznog_djecaka2024 it's viral micro dramas,it's viral micro dramas,neu,0.3410,high,0.3649,0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8620,0,c411,model
r804,https://www.instagram.com/reel/DW_m-efDBVd/,comment,What is the name of this show?,what is the name of this show?,neu,0.3694,high,0.4012,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8989,1,c417,model
r806,https://www.instagram.com/reel/DXAEtnzkwvL/,comment,Movie ???,movie ???,neu,0.3645,high,0.3752,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9518,1,c418,model
r807,https://www.instagram.com/reel/DXAEtnzkwvL/,reply,?? Same@find it for me,?? same it for me,neu,0.3637,med,0.3383,1,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.9131,1,c419,model
r809,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,this dude looks nothing like matpat.... tried so hard to be funny and failed,this dude looks nothing like matpat.... tried so hard to be funny and failed,neg,0.3394,low,0.3392,0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8603,1,c420,model
r810,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,"That's not matpat, doesn't even look like him brochacho??","that's not matpat, doesn't even look like him brochacho??",neu,0.3541,low,0.3368,1,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8665,1,c421,model
r811,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,What?,what?,neu,0.3965,med,0.3423,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9497,1,c422,model
r812,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,he looks like the dude who thinks he looks 17,he looks like the dude who thinks he looks 17,neu,0.3413,med,0.3504,0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8775,1,c423,model
r814,https://www.instagram.com/reel/DXCU_90j98q/,comment,,,,,,,,,,,,,0,,
r815,https://www.instagram.com/reel/DXCU_90j98q/,reply,??,??,neu,0.3826,low,0.3469,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm
r817,https://www.instagram.com/reel/DXAK2BrkttL/,comment,Name ?,name ?,neu,0.3853,med,0.3392,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8877,0,c332,model
r818,https://www.instagram.com/reel/DXAK2BrkttL/,reply,@bby.mufasa Killer service.,.mufasa killer service.,neu,0.3467,low,0.3404,0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8540,1,c424,model
r819,https://www.instagram.com/reel/DXAK2BrkttL/,reply,@bby.mufasa killer service,.mufasa killer service,neu,0.3477,low,0.3380,0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8723,1,c425,model
r820,https://www.instagram.com/reel/DXAK2BrkttL/,comment,Name?,name?,neu,0.3860,high,0.3394,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9162,1,c426,model
r821,https://www.instagram.com/reel/DXAK2BrkttL/,reply,@a_b_h_i_y_a_ killer service,killer service,neu,0.3486,low,0.3455,0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8936,0,c335,model
r823,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,
r824,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,
r825,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,
r826,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,
r828,https://www.instagram.com/reel/DW8P0QLj2l7/,comment,????????,????????,neu,0.3793,low,0.3544,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm
r829,https://www.instagram.com/reel/DW8P0QLj2l7/,reply,@sybersaber007 ????,????,neu,0.3856,med,0.3562,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model
r831,https://www.instagram.com/reel/DXC9Eo2jLTV/,comment,Movie name?,movie name?,neu,0.3731,high,0.3830,1,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9590,0,c31,llm
r832,https://www.instagram.com/reel/DXC9Eo2jLTV/,reply,@danny.tabieros it's viral micro dramas,.tabieros it's viral micro dramas,neu,0.3433,high,0.3709,0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8601,1,c427,model
r834,https://www.instagram.com/reel/DW6Xcx5PZ65/,comment,,,,,,,,,,,,,0,,
r836,https://www.instagram.com/reel/DXAvh_OvwfP/,comment,Huh,huh,neu,0.3785,low,0.3477,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9247,1,c428,model
r837,https://www.instagram.com/reel/DXAvh_OvwfP/,reply,"@car_guy.camera she ""kneed"" him in the leg ??",".camera she ""kneed"" him in the leg ??",neg,0.3413,high,0.3449,1,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.8821,1,c429,model
r839,https://www.instagram.com/reel/DW-5iwAlYwJ/,comment,,,,,,,,,,,,,0,,
r840,https://www.instagram.com/reel/DW-5iwAlYwJ/,comment,??????,??????,neu,0.3815,low,0.3477,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm
r841,https://www.instagram.com/reel/DW-5iwAlYwJ/,comment,????????,????????,neu,0.3793,low,0.3544,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm
r842,https://www.instagram.com/reel/DW-5iwAlYwJ/,comment,??????,??????,neu,0.3815,low,0.3477,1,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm
