row_id,input_url,content_type,text_raw,text_norm,sentiment_label,sentiment_confidence,watch_intent_label,watch_intent_confidence,confusion_flag,theme_id,theme_label,theme_human_label,theme_description,theme_confidence,is_canonical,canonical_id,label_source,primary_username,any_owner,rule_1_owner,rule_3_cross_video_long_dup,rule_4_creator_commenter,theme_human_label_retheme,theme_id_retheme,theme_cohesion_retheme
r518,https://www.instagram.com/reel/DW28Wv1kjmN/,reply,@trishmatemba5 oh,oh,neu,0.3688,low,0.3556,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9498,0,c260,llm,lulamang_taniyaosim,False,False,False,False,Other,50,0.7095
r519,https://www.instagram.com/reel/DW28Wv1kjmN/,comment,Name please,name please,neu,0.3792,high,0.3527,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.893,0,c268,llm,noheemaa,False,False,False,False,Content Name Requests,16,0.8531
r520,https://www.instagram.com/reel/DW28Wv1kjmN/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,cyy_thiiyahh,False,False,False,False,Confusion Reactions,33,0.7770
r521,https://www.instagram.com/reel/DW28Wv1kjmN/,comment,no wonder they made the song bad boys bring heaven to you????,no wonder they made the song bad boys bring heaven to you????,neu,0.3433,low,0.3502,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8295,0,c262,llm,blaksstr,False,False,False,False,Other,42,0.5359
r522,https://www.instagram.com/reel/DW28Wv1kjmN/,comment,fahhhhhh ??,fahhhhhh ??,neu,0.3715,low,0.3425,0.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9283,0,c273,llm,bryce._crawford,False,False,False,False,Other,38,0.7342
r523,https://www.instagram.com/reel/DW28Wv1kjmN/,comment,????,????,neu,0.3856,med,0.3562,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9464,0,c8,model,sus.mita8967,False,False,False,False,Confusion Reactions,33,0.7770
r524,https://www.instagram.com/reel/DW28Wv1kjmN/,comment,Movie name,movie name,neu,0.3595,high,0.3798,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9475,0,c90,model,edwardo_bluez,False,False,False,False,Other,-1,0.0000
r525,https://www.instagram.com/reel/DW28Wv1kjmN/,comment,nah that’s crazy ??,nah that’s crazy ??,neg,0.3506,low,0.352,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9075,0,c274,llm,appmafia_300xx,False,False,False,False,Other,30,0.6566
r527,https://www.instagram.com/reel/DW40azaiJZ1/,comment,Always gotta reference a true crime podcast lol,always gotta reference a true crime podcast lol,neu,0.3587,low,0.3487,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.847,1,c277,llm,akihirohowlett,False,False,False,False,Other,-1,0.0000
r528,https://www.instagram.com/reel/DW40azaiJZ1/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r529,https://www.instagram.com/reel/DW40azaiJZ1/,comment,"These are are hosted by 30yo women wym ""the youth"" ??","these are are hosted by 30yo women wym ""the youth"" ??",neg,0.3567,low,0.3446,1.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8283,1,c278,llm,pizzaismycardio_,False,False,False,False,Critical Women Comments,7,0.6437
r530,https://www.instagram.com/reel/DW40azaiJZ1/,comment,Movie name ??,movie name ??,neu,0.3715,high,0.3794,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9467,1,c279,llm,mariethemc,False,False,False,False,Content Name Requests,35,0.8012
r531,https://www.instagram.com/reel/DW40azaiJZ1/,comment,"The Tourist – has a woman dragged into helping a mysterious man on a road trip with money involved, though not exactly Cincinnati or £3k.","the tourist – has a woman dragged into helping a mysterious man on a road trip with money involved, though not exactly cincinnati or £3k.",neu,0.3588,low,0.3367,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.7584,1,c280,llm,somnambulist_fractured,False,False,False,False,Movie Existence Debate,14,0.5946
r532,https://www.instagram.com/reel/DW40azaiJZ1/,comment,Kinda cringe,kinda cringe,neg,0.3854,low,0.3523,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8988,1,c281,llm,thethirdmiro,False,False,False,False,Negative One-Word Reactions,41,0.6988
r533,https://www.instagram.com/reel/DW40azaiJZ1/,comment,This shit look hella AI lmao,this shit look hella ai lmao,neg,0.3372,low,0.3374,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9197,1,c282,llm,illumination_creation,False,False,False,False,AI-Generated Content Identification,2,0.6491
r534,https://www.instagram.com/reel/DW40azaiJZ1/,reply,"@illumination_creation nah just looks corny to me, shit can still look low budget and not be ai ???????","nah just looks corny to me, shit can still look low budget and not be ai ???????",neg,0.3545,low,0.3482,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.8752,1,c283,llm,__.mrixo,False,False,False,False,AI-Generated Content Identification,2,0.6491
r535,https://www.instagram.com/reel/DW40azaiJZ1/,comment,what is this tho,what is this tho,neu,0.3899,high,0.3483,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9284,1,c284,llm,jacind.aaa,False,False,False,False,Requesting Explanation or Context,44,0.7823
r536,https://www.instagram.com/reel/DW40azaiJZ1/,comment,Movie name,movie name,neu,0.3595,high,0.3798,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9475,0,c90,model,goodgirlchizzy_,False,False,False,False,Other,-1,0.0000
r537,https://www.instagram.com/reel/DW40azaiJZ1/,comment,Cheeks,cheeks,neu,0.3433,low,0.3459,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8985,1,c285,llm,ronnor22,False,False,False,False,Negative One-Word Reactions,41,0.6988
r538,https://www.instagram.com/reel/DW40azaiJZ1/,comment,I don't know it's pretty funny,i don't know it's pretty funny,pos,0.3495,low,0.3626,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8797,1,c286,llm,thespanishtony,False,False,False,False,Other,30,0.6566
r539,https://www.instagram.com/reel/DW40azaiJZ1/,comment,What show/film is this?,what show/film is this?,neu,0.3679,high,0.3988,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9225,1,c287,llm,matthewp73_,False,False,False,False,Content Name Requests,10,0.8378
r541,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,Now She Locked In????????,now she locked in????????,neu,0.3606,low,0.3364,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8988,1,c288,llm,dirtybird757,False,False,False,False,Other,9,0.6008
r542,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,She should've been blond-....oh wait nvm ??,she should've been blond-....oh wait nvm ??,neu,0.3493,low,0.3446,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8664,1,c289,llm,kid_nickky,False,False,False,False,Other,9,0.6008
r543,https://www.instagram.com/reel/DW3PN7dCL-0/,reply,@kid_nickky ??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,too_blessed_4evergrateful,False,False,False,False,Confusion Reactions,33,0.7770
r544,https://www.instagram.com/reel/DW3PN7dCL-0/,reply,@kid_nickky are you perhaps ... blonde,are you perhaps ... blonde,neu,0.3729,low,0.3585,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8692,1,c290,llm,aw.adin,False,False,False,False,Other,9,0.6008
r545,https://www.instagram.com/reel/DW3PN7dCL-0/,reply,@aw.adin Was that a question?,.adin was that a question?,neu,0.3866,low,0.3544,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.8542,1,c291,llm,kid_nickky,False,False,False,False,Other,-1,0.0000
r546,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r547,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r548,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,She kneed him,she kneed him,neu,0.35,low,0.3533,0.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.9296,1,c292,llm,zester_zingo,False,False,False,False,Kneed vs Need Wordplay,47,0.6855
r549,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,hahaha i always say that when im need,hahaha i always say that when im need,pos,0.3508,low,0.335,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8749,1,c293,llm,6_stringer_88,False,False,False,False,Kneed vs Need Wordplay,52,0.6553
r550,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,????????????,????????????,neu,0.3794,low,0.3547,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9347,0,c228,llm,momma_boudreaux,False,False,False,False,Confusion Reactions,33,0.7770
r551,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r552,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,osastheplug,False,False,False,False,Confusion Reactions,33,0.7770
r553,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,what show/movie ?,what show/movie ?,neu,0.3764,high,0.4035,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9425,1,c294,llm,b.xoxo333,False,False,False,False,Content Name Requests,10,0.8378
r554,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r555,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,Thats a good one ??,thats a good one ??,pos,0.3704,low,0.3618,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.9041,1,c295,llm,mermaid._.95,False,False,False,False,Other,-1,0.0000
r556,https://www.instagram.com/reel/DW3PN7dCL-0/,comment,You kneed me ??,you kneed me ??,neu,0.3456,low,0.3442,0.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.9626,1,c296,llm,teacherchin_,False,False,False,False,Kneed vs Need Wordplay,54,0.6689
r558,https://www.instagram.com/reel/DW_7gysDuLt/,comment,He's fighting demons,he's fighting demons,neu,0.3429,low,0.3459,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8249,1,c297,llm,jake_in_statefarm,False,False,False,False,Other,-1,0.0000
r559,https://www.instagram.com/reel/DW_7gysDuLt/,comment,"That kid is not cool. It's a mean way to get what you want, but being a bad kid. I would never do that to my dad even at his worst.","that kid is not cool. it's a mean way to get what you want, but being a bad kid. i would never do that to my dad even at his worst.",neg,0.3668,low,0.3598,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8217,1,c298,llm,diannecushing8,False,False,False,False,Other,-1,0.0000
r560,https://www.instagram.com/reel/DW_7gysDuLt/,reply,"@diannecushing8 ""Deal with your anger issues or I'd rather just spend time with my parent whom I don't have to parent"" seems pretty reasonable.","""deal with your anger issues or i'd rather just spend time with my parent whom i don't have to parent"" seems pretty reasonable.",pos,0.3636,low,0.3689,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8228,1,c299,llm,hairyhierology,False,False,False,False,Other,-1,0.0000
r561,https://www.instagram.com/reel/DW_7gysDuLt/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r562,https://www.instagram.com/reel/DW_7gysDuLt/,comment,What movie is this?,what movie is this?,neu,0.3713,high,0.3945,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9517,1,c300,llm,idahagalarsen,False,False,False,False,Content Name Requests,34,0.8339
r564,https://www.instagram.com/reel/DW3hkdljRnT/,comment,???????? well played,???????? well played,pos,0.3619,low,0.3445,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8646,1,c301,llm,harishanker_88,False,False,False,False,Compliments on Gameplay,0,0.7062
r565,https://www.instagram.com/reel/DW3hkdljRnT/,comment,??????????,??????????,neu,0.3787,med,0.349,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9324,0,c50,model,dardor00,False,False,False,False,Confusion Reactions,33,0.7770
r566,https://www.instagram.com/reel/DW3hkdljRnT/,comment,????????????,????????????,neu,0.3794,low,0.3547,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9347,0,c228,llm,ruger5264,False,False,False,False,Confusion Reactions,33,0.7770
r567,https://www.instagram.com/reel/DW3hkdljRnT/,comment,so smooth bro????,so smooth bro????,pos,0.3603,low,0.3425,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.943,1,c302,llm,ehsaasapna,False,False,False,False,Smooth Move Praise,3,0.8047
r568,https://www.instagram.com/reel/DW3hkdljRnT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r569,https://www.instagram.com/reel/DW3hkdljRnT/,comment,That was too smooth XD ????,that was too smooth xd ????,pos,0.3546,low,0.3467,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9173,1,c303,llm,mehedihmaruf,False,False,False,False,Smooth Move Praise,4,0.7562
r570,https://www.instagram.com/reel/DW3hkdljRnT/,comment,And suddenly he becomes charming ??,and suddenly he becomes charming ??,neu,0.3455,low,0.3542,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8689,1,c304,llm,peyperdal,False,False,False,False,Rizz and Charm Praise,15,0.5926
r571,https://www.instagram.com/reel/DW3hkdljRnT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r572,https://www.instagram.com/reel/DW3hkdljRnT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r573,https://www.instagram.com/reel/DW3hkdljRnT/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r574,https://www.instagram.com/reel/DW3hkdljRnT/,comment,SMOTH AS FUCK ??,smoth as fuck ??,pos,0.3527,low,0.3469,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9384,1,c305,llm,just.ema.sofia,False,False,False,False,Smooth Move Praise,3,0.8047
r576,https://www.instagram.com/reel/DW4VNdsDuPA/,comment,Movie name?,movie name?,neu,0.3731,high,0.383,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.959,0,c31,llm,chillenn4466,False,False,False,False,Content Name Requests,35,0.8012
r577,https://www.instagram.com/reel/DW4VNdsDuPA/,reply,@chillenn4466 I ask gpt and it seems to be Deadly Detention (2017),i ask gpt and it seems to be deadly detention (2017),neu,0.3571,low,0.3513,0.0,t10,not_pilot_season,AI or Fake Content,Comments questioning if the content is AI-generated or not real.,0.8696,1,c306,llm,ch4.mate,False,False,False,False,AI-Generated Content Identification,2,0.6491
